"State","District","Crop","Season","Area-2024-25","Production-2024-25","Yield-2024-25"
"Karnataka","Tumakuru","Shree Anna /Nutri Cereals","Total","1.58","2.72","1728.00"
"Karnataka","Tumakuru","Nutri/Coarse Cereals","Kharif","1.84","3.58","1949.00"
"Karnataka","Tumakuru","Nutri/Coarse Cereals","Rabi","0.01","0.04","3846.00"
"Karnataka","Tumakuru","Nutri/Coarse Cereals","Summer","0.01","0.02","4328.00"
"Karnataka","Tumakuru","Nutri/Coarse Cereals","Total","1.85","3.64","1966.00"
"Karnataka","Tumakuru","Cereals","Kharif","1.87","3.67","1966.00"
"Karnataka","Tumakuru","Cereals","Rabi","0.01","0.04","3799.00"
"Karnataka","Tumakuru","Cereals","Summer","0.01","0.04","3572.00"
"Karnataka","Tumakuru","Cereals","Total","1.89","3.75","1985.00"
"Karnataka","Tumakuru","Tur","Kharif","0.14","0.07","492.00"
"Karnataka","Tumakuru","Tur","Total","0.14","0.07","492.00"
"Karnataka","Tumakuru","Gram","Rabi","0.01","0.00","430.00"
"Karnataka","Tumakuru","Gram","Total","0.01","0.00","430.00"
"Karnataka","Tumakuru","Urad","Kharif","0.00","0.00","508.00"
"Karnataka","Tumakuru","Urad","Total","0.00","0.00","508.00"
"Karnataka","Tumakuru","Moong","Kharif","0.20","0.07","326.00"
"Karnataka","Tumakuru","Moong","Total","0.20","0.07","326.00"
"Karnataka","Tumakuru","Other Pulses","Kharif","0.16","0.11","728.00"
"Karnataka","Tumakuru","Other Pulses","Rabi","0.00","0.00","702.00"
"Karnataka","Tumakuru","Other Pulses","Total","0.16","0.12","728.00"
"Karnataka","Tumakuru","Total Pulses","Total","0.51","0.26","499.00"
"Karnataka","Tumakuru","Total Food Grains","Kharif","2.37","3.92","1656.00"
"Karnataka","Tumakuru","Total Food Grains","Rabi","0.02","0.04","1951.00"
"Karnataka","Tumakuru","Total Food Grains","Summer","0.01","0.04","3572.00"
"Karnataka","Tumakuru","Total Food Grains","Total","2.40","4.00","1667.00"
"Karnataka","Udupi","Rice","Kharif","0.25","0.70","2831.00"
"Karnataka","Udupi","Rice","Rabi","0.03","0.08","2617.00"
"Karnataka","Udupi","Rice","Summer","0.00","0.00","3245.00"
"Karnataka","Udupi","Rice","Total","0.28","0.79","2807.00"
"Karnataka","Udupi","Maize","Kharif","0.00","0.00","3133.00"
"Karnataka","Udupi","Maize","Rabi","0.00","0.00","3584.00"
"Karnataka","Udupi","Maize","Total","0.00","0.00","3572.00"
"Karnataka","Udupi","Jowar","Kharif","0.00","0.00","1982.00"
"Karnataka","Udupi","Jowar","Rabi","0.00","0.00","1113.00"
"Karnataka","Udupi","Jowar","Total","0.00","0.00","1177.00"
"Karnataka","Udupi","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","1982.00"
"Karnataka","Udupi","Shree Anna /Nutri Cereals","Rabi","0.00","0.00","1113.00"
"Karnataka","Udupi","Shree Anna /Nutri Cereals","Total","0.00","0.00","1177.00"
"Karnataka","Udupi","Nutri/Coarse Cereals","Kharif","0.00","0.00","2693.00"
"Karnataka","Udupi","Nutri/Coarse Cereals","Rabi","0.00","0.00","3161.00"
"Karnataka","Udupi","Nutri/Coarse Cereals","Total","0.00","0.00","3145.00"
"Karnataka","Udupi","Cereals","Kharif","0.25","0.70","2831.00"
"Karnataka","Udupi","Cereals","Rabi","0.03","0.08","2619.00"
"Karnataka","Udupi","Cereals","Summer","0.00","0.00","3245.00"
"Karnataka","Udupi","Cereals","Total","0.28","0.79","2807.00"
"Karnataka","Udupi","Tur","Kharif","0.00","0.00","572.00"
"Karnataka","Udupi","Tur","Total","0.00","0.00","572.00"
"Karnataka","Udupi","Urad","Kharif","0.00","0.00","590.00"
"Karnataka","Udupi","Urad","Rabi","0.00","0.00","485.00"
"Karnataka","Udupi","Urad","Total","0.00","0.00","485.00"
"Karnataka","Udupi","Moong","Rabi","0.00","0.00","299.00"
"Karnataka","Udupi","Moong","Total","0.00","0.00","299.00"
"Karnataka","Udupi","Other Pulses","Kharif","0.00","0.00","393.00"
"Karnataka","Udupi","Other Pulses","Rabi","0.00","0.00","453.00"
"Karnataka","Udupi","Other Pulses","Total","0.00","0.00","452.00"
"Karnataka","Udupi","Total Pulses","Total","0.01","0.00","466.00"
"Karnataka","Udupi","Total Food Grains","Kharif","0.25","0.70","2830.00"
"Karnataka","Udupi","Total Food Grains","Rabi","0.04","0.09","2259.00"
"Karnataka","Udupi","Total Food Grains","Summer","0.00","0.00","3245.00"
"Karnataka","Udupi","Total Food Grains","Total","0.29","0.79","2754.00"
"Karnataka","Uttara Kannada","Rice","Kharif","0.37","0.81","2203.00"
"Karnataka","Uttara Kannada","Rice","Rabi","0.01","0.02","2595.00"
"Karnataka","Uttara Kannada","Rice","Summer","0.00","0.01","2283.00"
"Karnataka","Uttara Kannada","Rice","Total","0.38","0.83","2210.00"
"Karnataka","Uttara Kannada","Wheat","Rabi","0.00","0.00","1255.00"
"Karnataka","Uttara Kannada","Wheat","Total","0.00","0.00","1255.00"
"Karnataka","Uttara Kannada","Maize","Kharif","0.10","0.35","3654.00"
"Karnataka","Uttara Kannada","Maize","Rabi","0.03","0.10","3584.00"
"Karnataka","Uttara Kannada","Maize","Summer","0.01","0.03","4328.00"
"Karnataka","Uttara Kannada","Maize","Total","0.13","0.49","3674.00"
"Karnataka","Uttara Kannada","Jowar","Kharif","0.00","0.00","1982.00"
"Karnataka","Uttara Kannada","Jowar","Rabi","0.00","0.00","1113.00"
"Karnataka","Uttara Kannada","Jowar","Total","0.00","0.00","1128.00"
"Karnataka","Uttara Kannada","Bajra","Kharif","0.00","0.00","1290.00"
"Karnataka","Uttara Kannada","Bajra","Total","0.00","0.00","1290.00"
"Karnataka","Uttara Kannada","Ragi","Kharif","0.00","0.00","1500.00"
"Karnataka","Uttara Kannada","Ragi","Total","0.00","0.00","1500.00"
"Karnataka","Uttara Kannada","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","1563.00"
"Karnataka","Uttara Kannada","Shree Anna /Nutri Cereals","Rabi","0.00","0.00","1113.00"
"Karnataka","Uttara Kannada","Shree Anna /Nutri Cereals","Total","0.00","0.00","1163.00"
"Karnataka","Uttara Kannada","Nutri/Coarse Cereals","Kharif","0.10","0.35","3651.00"
"Karnataka","Uttara Kannada","Nutri/Coarse Cereals","Rabi","0.03","0.10","3503.00"
"Karnataka","Uttara Kannada","Nutri/Coarse Cereals","Summer","0.01","0.03","4328.00"
"Karnataka","Uttara Kannada","Nutri/Coarse Cereals","Total","0.13","0.49","3653.00"
"Karnataka","Uttara Kannada","Cereals","Kharif","0.46","1.16","2506.00"
"Karnataka","Uttara Kannada","Cereals","Rabi","0.04","0.12","3344.00"
"Karnataka","Uttara Kannada","Cereals","Summer","0.01","0.04","3662.00"
"Karnataka","Uttara Kannada","Cereals","Total","0.51","1.32","2589.00"
"Karnataka","Uttara Kannada","Tur","Kharif","0.00","0.00","572.00"
"Karnataka","Uttara Kannada","Tur","Total","0.00","0.00","572.00"
"Karnataka","Uttara Kannada","Gram","Rabi","0.00","0.00","596.00"
"Karnataka","Uttara Kannada","Gram","Total","0.00","0.00","596.00"
"Karnataka","Uttara Kannada","Urad","Kharif","0.00","0.00","590.00"
"Karnataka","Uttara Kannada","Urad","Rabi","0.00","0.00","429.00"
"Karnataka","Uttara Kannada","Urad","Total","0.00","0.00","430.00"
"Karnataka","Uttara Kannada","Moong","Rabi","0.02","0.01","284.00"
"Karnataka","Uttara Kannada","Moong","Total","0.02","0.01","284.00"
"Karnataka","Uttara Kannada","Other Pulses","Kharif","0.00","0.00","680.00"
"Karnataka","Uttara Kannada","Other Pulses","Rabi","0.02","0.02","685.00"
"Karnataka","Uttara Kannada","Other Pulses","Total","0.02","0.02","685.00"
"Karnataka","Uttara Kannada","Total Pulses","Total","0.04","0.02","488.00"
"Karnataka","Uttara Kannada","Total Food Grains","Kharif","0.46","1.16","2506.00"
"Karnataka","Uttara Kannada","Total Food Grains","Rabi","0.08","0.14","1765.00"
"Karnataka","Uttara Kannada","Total Food Grains","Summer","0.01","0.04","3662.00"
"Karnataka","Uttara Kannada","Total Food Grains","Total","0.55","1.34","2419.00"
"Karnataka","Vijayanagara","Rice","Kharif","0.14","0.54","3786.00"
"Karnataka","Vijayanagara","Rice","Rabi","0.04","0.11","2842.00"
"Karnataka","Vijayanagara","Rice","Summer","0.09","0.31","3272.00"
"Karnataka","Vijayanagara","Rice","Total","0.28","0.96","3479.00"
"Karnataka","Vijayanagara","Wheat","Rabi","0.00","0.00","2065.00"
"Karnataka","Vijayanagara","Wheat","Total","0.00","0.00","2065.00"
"Karnataka","Vijayanagara","Maize","Kharif","1.91","5.36","2811.00"
"Karnataka","Vijayanagara","Maize","Rabi","0.08","0.25","3184.00"
"Karnataka","Vijayanagara","Maize","Summer","0.01","0.06","4328.00"
"Karnataka","Vijayanagara","Maize","Total","2.00","5.66","2836.00"
"Karnataka","Vijayanagara","Jowar","Kharif","0.13","0.39","2992.00"
"Karnataka","Vijayanagara","Jowar","Rabi","0.06","0.15","2457.00"
"Karnataka","Vijayanagara","Jowar","Total","0.19","0.54","2824.00"
"Karnataka","Vijayanagara","Bajra","Kharif","0.09","0.14","1545.00"
"Karnataka","Vijayanagara","Bajra","Total","0.09","0.14","1545.00"
"Karnataka","Vijayanagara","Ragi","Kharif","0.60","0.79","1308.00"
"Karnataka","Vijayanagara","Ragi","Total","0.60","0.79","1308.00"
"Karnataka","Vijayanagara","Small Millets","Kharif","0.01","0.01","383.00"
"Karnataka","Vijayanagara","Small Millets","Total","0.01","0.01","383.00"
"Karnataka","Vijayanagara","Shree Anna /Nutri Cereals","Kharif","0.84","1.33","1580.00"
"Karnataka","Vijayanagara","Shree Anna /Nutri Cereals","Rabi","0.06","0.15","2457.00"
"Karnataka","Vijayanagara","Shree Anna /Nutri Cereals","Total","0.90","1.47","1638.00"
"Karnataka","Vijayanagara","Nutri/Coarse Cereals","Kharif","2.75","6.68","2435.00"
"Karnataka","Vijayanagara","Nutri/Coarse Cereals","Rabi","0.14","0.39","2868.00"
"Karnataka","Vijayanagara","Nutri/Coarse Cereals","Summer","0.01","0.06","4328.00"
"Karnataka","Vijayanagara","Nutri/Coarse Cereals","Total","2.90","7.13","2464.00"
"Karnataka","Vijayanagara","Cereals","Kharif","2.89","7.22","2501.00"
"Karnataka","Vijayanagara","Cereals","Rabi","0.17","0.50","2860.00"
"Karnataka","Vijayanagara","Cereals","Summer","0.11","0.37","3404.00"
"Karnataka","Vijayanagara","Cereals","Total","3.17","8.09","2552.00"
"Karnataka","Vijayanagara","Tur","Kharif","0.03","0.02","761.00"
"Karnataka","Vijayanagara","Tur","Total","0.03","0.02","761.00"
"Karnataka","Vijayanagara","Gram","Rabi","0.15","0.07","457.00"
"Karnataka","Vijayanagara","Gram","Total","0.15","0.07","457.00"
"Karnataka","Vijayanagara","Urad","Kharif","0.00","0.00","590.00"
"Karnataka","Vijayanagara","Urad","Rabi","0.00","0.00","429.00"
"Karnataka","Vijayanagara","Urad","Total","0.00","0.00","458.00"
"Karnataka","Vijayanagara","Moong","Kharif","0.00","0.00","20.00"
"Karnataka","Vijayanagara","Moong","Rabi","0.00","0.00","299.00"
"Karnataka","Vijayanagara","Moong","Total","0.00","0.00","43.00"
"Karnataka","Vijayanagara","Other Pulses","Kharif","0.01","0.01","861.00"
"Karnataka","Vijayanagara","Other Pulses","Rabi","0.06","0.04","630.00"
"Karnataka","Vijayanagara","Other Pulses","Total","0.07","0.04","656.00"
"Karnataka","Vijayanagara","Total Pulses","Total","0.25","0.13","540.00"
"Karnataka","Vijayanagara","Total Food Grains","Kharif","2.92","7.25","2479.00"
"Karnataka","Vijayanagara","Total Food Grains","Rabi","0.38","0.60","1581.00"
"Karnataka","Vijayanagara","Total Food Grains","Summer","0.11","0.37","3404.00"
"Karnataka","Vijayanagara","Total Food Grains","Total","3.42","8.22","2408.00"
"Karnataka","Vijayapura","Rice","Kharif","0.00","0.00","3394.00"
"Karnataka","Vijayapura","Rice","Summer","0.00","0.00","0.00"
"Karnataka","Vijayapura","Rice","Total","0.00","0.00","2582.00"
"Karnataka","Vijayapura","Wheat","Rabi","0.32","0.35","1117.00"
"Karnataka","Vijayapura","Wheat","Total","0.32","0.35","1117.00"
"Karnataka","Vijayapura","Maize","Kharif","0.84","3.03","3629.00"
"Karnataka","Vijayapura","Maize","Rabi","0.10","0.31","3266.00"
"Karnataka","Vijayapura","Maize","Summer","0.02","0.09","4328.00"
"Karnataka","Vijayapura","Maize","Total","0.95","3.43","3607.00"
"Karnataka","Vijayapura","Jowar","Rabi","0.44","0.37","844.00"
"Karnataka","Vijayapura","Jowar","Total","0.44","0.37","844.00"
"Karnataka","Vijayapura","Bajra","Kharif","0.18","0.20","1162.00"
"Karnataka","Vijayapura","Bajra","Total","0.18","0.20","1162.00"
"Karnataka","Vijayapura","Ragi","Kharif","0.00","0.00","1556.00"
"Karnataka","Vijayapura","Ragi","Total","0.00","0.00","1556.00"
"Karnataka","Vijayapura","Small Millets","Kharif","0.00","0.00","426.00"
"Karnataka","Vijayapura","Small Millets","Total","0.00","0.00","426.00"
"Karnataka","Vijayapura","Shree Anna /Nutri Cereals","Kharif","0.18","0.21","1160.00"
"Karnataka","Vijayapura","Shree Anna /Nutri Cereals","Rabi","0.44","0.37","844.00"
"Karnataka","Vijayapura","Shree Anna /Nutri Cereals","Total","0.62","0.58","934.00"
"Karnataka","Vijayapura","Nutri/Coarse Cereals","Kharif","1.01","3.24","3197.00"
"Karnataka","Vijayapura","Nutri/Coarse Cereals","Rabi","0.54","0.68","1279.00"
"Karnataka","Vijayapura","Nutri/Coarse Cereals","Summer","0.02","0.09","4328.00"
"Karnataka","Vijayapura","Nutri/Coarse Cereals","Total","1.57","4.01","2557.00"
"Karnataka","Vijayapura","Cereals","Kharif","1.01","3.24","3198.00"
"Karnataka","Vijayapura","Cereals","Rabi","0.85","1.04","1219.00"
"Karnataka","Vijayapura","Cereals","Summer","0.02","0.09","4286.00"
"Karnataka","Vijayapura","Cereals","Total","1.88","4.36","2316.00"
"Karnataka","Vijayapura","Tur","Kharif","5.21","2.95","566.00"
"Karnataka","Vijayapura","Tur","Total","5.21","2.95","566.00"
"Karnataka","Vijayapura","Gram","Rabi","0.25","0.16","638.00"
"Karnataka","Vijayapura","Gram","Total","0.25","0.16","638.00"
"Karnataka","Vijayapura","Urad","Kharif","0.02","0.01","455.00"
"Karnataka","Vijayapura","Urad","Total","0.02","0.01","455.00"
"Karnataka","Vijayapura","Moong","Kharif","0.01","0.00","324.00"
"Karnataka","Vijayapura","Moong","Total","0.01","0.00","324.00"
"Karnataka","Vijayapura","Other Pulses","Kharif","0.00","0.00","772.00"
"Karnataka","Vijayapura","Other Pulses","Rabi","0.00","0.00","560.00"
"Karnataka","Vijayapura","Other Pulses","Total","0.00","0.00","753.00"
"Karnataka","Vijayapura","Total Pulses","Total","5.48","3.11","569.00"
"Karnataka","Vijayapura","Total Food Grains","Kharif","6.24","6.20","992.00"
"Karnataka","Vijayapura","Total Food Grains","Rabi","1.10","1.19","1088.00"
"Karnataka","Vijayapura","Total Food Grains","Summer","0.02","0.09","4286.00"
"Karnataka","Vijayapura","Total Food Grains","Total","7.36","7.48","1016.00"
"Karnataka","Yadgir","Rice","Kharif","0.94","3.43","3642.00"
"Karnataka","Yadgir","Rice","Rabi","0.08","0.23","2842.00"
"Karnataka","Yadgir","Rice","Summer","0.36","0.92","2546.00"
"Karnataka","Yadgir","Rice","Total","1.38","4.58","3310.00"
"Karnataka","Yadgir","Wheat","Rabi","0.01","0.01","1255.00"
"Karnataka","Yadgir","Wheat","Total","0.01","0.01","1255.00"
"Karnataka","Yadgir","Maize","Kharif","0.00","0.00","3133.00"
"Karnataka","Yadgir","Maize","Rabi","0.01","0.02","3584.00"
"Karnataka","Yadgir","Maize","Summer","0.00","0.01","4328.00"
"Karnataka","Yadgir","Maize","Total","0.01","0.03","3712.00"
"Karnataka","Yadgir","Jowar","Kharif","0.00","0.00","1982.00"
"Karnataka","Yadgir","Jowar","Rabi","0.14","0.12","880.00"
"Karnataka","Yadgir","Jowar","Total","0.14","0.12","888.00"
"Karnataka","Yadgir","Bajra","Kharif","0.02","0.04","2116.00"
"Karnataka","Yadgir","Bajra","Total","0.02","0.04","2116.00"
"Karnataka","Yadgir","Ragi","Kharif","0.00","0.00","1526.00"
"Karnataka","Yadgir","Ragi","Total","0.00","0.00","1526.00"
"Karnataka","Yadgir","Small Millets","Kharif","0.00","0.00","511.00"
"Karnataka","Yadgir","Small Millets","Total","0.00","0.00","511.00"
"Karnataka","Yadgir","Shree Anna /Nutri Cereals","Kharif","0.02","0.04","2050.00"
"Karnataka","Yadgir","Shree Anna /Nutri Cereals","Rabi","0.14","0.12","880.00"
"Karnataka","Yadgir","Shree Anna /Nutri Cereals","Total","0.15","0.16","1024.00"
"Karnataka","Yadgir","Nutri/Coarse Cereals","Kharif","0.02","0.04","2081.00"
"Karnataka","Yadgir","Nutri/Coarse Cereals","Rabi","0.14","0.14","996.00"
"Karnataka","Yadgir","Nutri/Coarse Cereals","Summer","0.00","0.01","4328.00"
"Karnataka","Yadgir","Nutri/Coarse Cereals","Total","0.16","0.19","1163.00"
"Karnataka","Yadgir","Cereals","Kharif","0.96","3.47","3611.00"
"Karnataka","Yadgir","Cereals","Rabi","0.23","0.38","1652.00"
"Karnataka","Yadgir","Cereals","Summer","0.36","0.93","2555.00"
"Karnataka","Yadgir","Cereals","Total","1.55","4.78","3075.00"
"Karnataka","Yadgir","Tur","Kharif","0.94","0.75","794.00"
"Karnataka","Yadgir","Tur","Total","0.94","0.75","794.00"
"Karnataka","Yadgir","Gram","Rabi","0.00","0.00","678.00"
"Karnataka","Yadgir","Gram","Total","0.00","0.00","678.00"
"Karnataka","Yadgir","Urad","Kharif","0.00","0.00","423.00"
"Karnataka","Yadgir","Urad","Rabi","0.00","0.00","429.00"
"Karnataka","Yadgir","Urad","Total","0.00","0.00","423.00"
"Karnataka","Yadgir","Moong","Kharif","0.15","0.04","288.00"
"Karnataka","Yadgir","Moong","Rabi","0.00","0.00","299.00"
"Karnataka","Yadgir","Moong","Total","0.15","0.04","288.00"
"Karnataka","Yadgir","Other Pulses","Kharif","0.00","0.00","612.00"
"Karnataka","Yadgir","Other Pulses","Rabi","0.00","0.00","580.00"
"Karnataka","Yadgir","Other Pulses","Total","0.00","0.00","595.00"
"Karnataka","Yadgir","Total Pulses","Total","1.10","0.79","722.00"
"Karnataka","Yadgir","Total Food Grains","Kharif","2.06","4.26","2074.00"
"Karnataka","Yadgir","Total Food Grains","Rabi","0.23","0.38","1631.00"
"Karnataka","Yadgir","Total Food Grains","Summer","0.36","0.93","2555.00"
"Karnataka","Yadgir","Total Food Grains","Total","2.65","5.57","2101.00"
